timestamp,equity
2022-10-01,100000.0
2022-10-02,100000.0
2022-10-03,100000.0
2022-10-04,100000.0
2022-10-05,100000.0
2022-10-06,100000.0
2022-10-07,100000.0
2022-10-08,100000.0
2022-10-09,100000.0
2022-10-10,100000.0
2022-10-11,100000.0
2022-10-12,100000.0
2022-10-13,100000.0
2022-10-14,100000.0
2022-10-15,100000.0
2022-10-16,100000.0
2022-10-17,100000.0
2022-10-18,100000.0
2022-10-19,100000.0
2022-10-20,100000.0
2022-10-21,100000.0
2022-10-22,100000.0
2022-10-23,100000.0
2022-10-24,100000.0
2022-10-25,100000.0
2022-10-26,100000.0
2022-10-27,100000.0
2022-10-28,100000.0
2022-10-29,100000.0
2022-10-30,100000.0
2022-10-31,100000.0
2022-11-01,100000.0
2022-11-02,100000.0
2022-11-03,100000.0
2022-11-04,100000.0
2022-11-05,100000.0
2022-11-06,100000.0
2022-11-07,100000.0
2022-11-08,100000.0
2022-11-09,100000.0
2022-11-10,100000.0
2022-11-11,100000.0
2022-11-12,100000.0
2022-11-13,100000.0
2022-11-14,100000.0
2022-11-15,100000.0
2022-11-16,100000.0
2022-11-17,100000.0
2022-11-18,100000.0
2022-11-19,100000.0
2022-11-20,100000.0
2022-11-21,100000.0
2022-11-22,100000.0
2022-11-23,100000.0
2022-11-24,100000.0
2022-11-25,100000.0
2022-11-26,100000.0
2022-11-27,100000.0
2022-11-28,100000.0
2022-11-29,100000.0
2022-11-30,100000.0
2022-12-01,100000.0
2022-12-02,100000.0
2022-12-03,100000.0
2022-12-04,100000.0
2022-12-05,100000.0
2022-12-06,100000.0
2022-12-07,100000.0
2022-12-08,100000.0
2022-12-09,100000.0
2022-12-10,100000.0
2022-12-11,100000.0
2022-12-12,100000.0
2022-12-13,100000.0
2022-12-14,100000.0
2022-12-15,100000.0
2022-12-16,100000.0
2022-12-17,100000.0
2022-12-18,100000.0
2022-12-19,100000.0
2022-12-20,100000.0
2022-12-21,100000.0
2022-12-22,100000.0
2022-12-23,100000.0
2022-12-24,100000.0
2022-12-25,100000.0
2022-12-26,100000.0
2022-12-27,100000.0
2022-12-28,100000.0
2022-12-29,100000.0
2022-12-30,100000.0
2022-12-31,100000.0
2023-01-01,100000.0
2023-01-02,100000.0
2023-01-03,100000.0
2023-01-04,100000.0
2023-01-05,100000.0
2023-01-06,100000.0
2023-01-07,100000.0
2023-01-08,100000.0
2023-01-09,99750.0
2023-01-10,101242.75045855533
2023-01-11,104138.22167874922
2023-01-12,109313.47715957725
2023-01-13,115638.78941392261
2023-01-14,121699.8209450607
2023-01-15,121267.09756310594
2023-01-16,123015.416193554
2023-01-17,122661.10577343
2023-01-18,120082.1905843305
2023-01-19,122315.50790462046
2023-01-20,131597.27923836143
2023-01-21,132323.32518123853
2023-01-22,131870.2725128832
2023-01-23,133060.98785920168
2023-01-24,131449.1658660145
2023-01-25,133920.62625556815
2023-01-26,133624.39951087427
2023-01-27,133975.8057472268
2023-01-28,133720.23757533406
2023-01-29,137876.12455236263
2023-01-30,132607.93519084636
2023-01-31,134347.5412699799
2023-02-01,137829.6576120185
2023-02-02,136470.49960695254
2023-02-03,136110.3808192855
2023-02-04,135471.46038955366
2023-02-05,133209.1012315486
2023-02-06,132218.7745654642
2023-02-07,135012.59935365533
2023-02-08,133354.310420124
2023-02-09,126634.0291728535
2023-02-10,125601.3014237051
2023-02-11,126895.98654904353
2023-02-12,126488.23914752377
2023-02-13,126436.54467639091
2023-02-14,128853.40641104024
2023-02-15,141319.32483186302
2023-02-16,136586.6669578129
2023-02-17,142758.0574722683
2023-02-18,143105.97868809503
2023-02-19,140951.07432963577
2023-02-20,144358.26273036946
2023-02-21,142046.53244824873
2023-02-22,140447.48886365618
2023-02-23,139031.40885666868
2023-02-24,134667.5823216001
2023-02-25,134491.5887850467
2023-02-26,136777.18141322385
2023-02-27,136404.28421696214
2023-02-28,134346.96043322558
2023-03-01,137251.7250414883
2023-03-02,136278.82347803298
2023-03-03,129792.61944274604
2023-03-04,129739.1824613503
2023-03-05,130217.79194689491
2023-03-06,130098.72041226306
2023-03-07,128881.28657524676
2023-03-08,126053.19241855184
2023-03-09,118232.80635863394
2023-03-10,116988.65403091973
2023-03-11,118781.69709144901
2023-03-12,127661.5293912132
2023-03-13,140052.51987073105
2023-03-14,143377.81028910822
2023-03-15,141055.62494541006
2023-03-16,145146.45820595685
2023-03-17,159045.88173639617
2023-03-18,156234.631845576
2023-03-19,162414.15407459164
2023-03-20,160912.69106472176
2023-03-21,163157.04428334348
2023-03-22,158183.91999301245
2023-03-23,164249.01738143063
2023-03-24,159365.34195126206
2023-03-25,159410.0663813433
2023-03-26,162353.16621538994
2023-03-27,157454.96986636383
2023-03-28,158240.2611581797
2023-03-29,164551.0524936675
2023-03-30,162681.33898157038
2023-03-31,165260.25417066985
2023-04-01,165161.51192243857
2023-04-02,163539.81570442827
2023-04-03,161406.9831426325
2023-04-04,163503.80382566157
2023-04-05,163532.84566337665
2023-04-06,162762.6561271726
2023-04-07,161961.6822429906
2023-04-08,162225.96296619784
2023-04-09,164433.14263254427
2023-04-10,172090.89440125768
2023-04-11,175290.7240807057
2023-04-12,173501.74687745652
2023-04-13,176378.05048475845
2023-04-14,176796.25294785568
2023-04-15,175956.94383788976
2023-04-16,175969.7222464844
2023-04-17,170892.62817713333
2023-04-18,176472.7268757096
2023-04-19,167264.14097301068
2023-04-20,164002.74259760673
2023-04-21,158296.60232334698
2023-04-22,161467.97100183417
2023-04-23,160152.95659009513
2023-04-24,159690.0296969167
2023-04-25,164244.95152415053
2023-04-26,164968.67412001043
2023-04-27,171104.05275569914
2023-04-28,170162.51637697607
2023-04-29,169673.45182985408
2023-04-30,169703.07450432345
2023-05-01,162931.67962267442
2023-05-02,166439.35278190227
2023-05-03,168523.97589309103
2023-05-04,167390.76338544846
2023-05-05,171318.96235479074
2023-05-06,167474.40387806788
2023-05-07,165038.3745305266
2023-05-08,160621.11101406228
2023-05-09,160417.23731330238
2023-05-10,160179.0942440387
2023-05-11,156565.1279587736
2023-05-12,155544.01694471124
2023-05-13,155473.15486068645
2023-05-14,156262.51200978243
2023-05-15,157687.88540483874
2023-05-16,156944.4143593326
2023-05-17,159084.21696217998
2023-05-18,155685.16027600653
2023-05-19,156063.86583981125
2023-05-20,157343.44920953785
2023-05-21,155282.64040527545
2023-05-22,155865.80050659436
2023-05-23,158045.1000087343
2023-05-24,152823.95842431643
2023-05-25,153669.65673857968
2023-05-26,155054.3715608349
2023-05-27,155887.8723032578
2023-05-28,162924.12874486845
2023-05-29,161019.56502751322
2023-05-30,160782.5836317581
