macd_fast,macd_slow,macd_signal,atr_window,atr_multiplier,objective_value,total_return,annualized_return,volatility,sharpe_ratio,max_drawdown,calmar_ratio,win_rate,avg_win,avg_loss,profit_factor,total_trades,winning_trades,losing_trades,error
3,4,2,95,1.0,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
1,8,2,95,1.5,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
4,8,2,95,1.5,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
4,5,2,95,0.5,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
4,5,4,95,0.5,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
3,6,3,95,1.5,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
2,6,3,95,1.0,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
2,4,3,95,0.5,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
2,4,3,95,1.5,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
2,7,3,95,1.0,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
4,8,4,95,0.5,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
4,8,4,95,1.5,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
3,7,2,95,1.5,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
2,5,2,95,1.5,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
4,7,3,95,1.5,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
1,7,4,95,1.0,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
2,7,4,95,1.5,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
3,4,4,95,1.5,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
3,4,4,95,1.0,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
1,8,4,95,0.5,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
4,6,2,95,0.5,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
1,6,2,95,1.0,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
1,6,2,95,0.5,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
2,7,2,95,1.5,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
1,4,2,95,1.0,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
1,7,4,95,0.5,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
2,5,4,95,1.0,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
2,5,4,95,1.5,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
1,4,4,95,1.5,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
3,8,4,95,0.5,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
3,8,3,95,1.5,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
4,5,3,95,1.0,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
2,4,3,95,1.0,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
4,6,4,95,1.5,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
3,7,3,95,0.5,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
1,4,3,95,0.5,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
2,5,3,95,0.5,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
3,5,3,95,0.5,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
2,5,2,95,1.0,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
3,5,3,95,1.5,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
2,7,4,95,1.0,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
1,8,4,95,1.0,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
1,5,3,95,0.5,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
1,5,3,95,1.0,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
1,6,4,95,1.0,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
2,8,2,95,0.5,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
3,7,4,95,1.0,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
3,7,4,95,0.5,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
1,8,2,95,1.0,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
1,8,3,95,0.5,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
1,8,3,95,1.0,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
1,8,4,95,1.5,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
4,5,3,95,0.5,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
1,7,3,95,1.5,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
4,6,4,95,1.0,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
4,6,4,95,0.5,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
3,6,3,95,0.5,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
3,6,3,95,1.0,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
4,6,3,95,1.0,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
4,6,3,95,1.5,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
2,7,4,95,0.5,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
1,6,2,95,1.5,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
1,5,3,95,1.5,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
1,6,3,95,1.5,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
3,8,3,95,1.0,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
4,5,3,95,1.5,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
3,8,3,95,0.5,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
1,5,2,95,1.0,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
1,5,2,95,1.5,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
4,6,2,95,1.0,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
3,5,4,95,1.5,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
3,5,4,95,1.0,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
4,6,2,95,1.5,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
3,8,4,95,1.5,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
4,7,4,95,1.0,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
3,6,4,95,1.5,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
4,8,3,95,1.0,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
3,4,4,95,0.5,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
2,6,3,95,0.5,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
3,8,2,95,1.5,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
1,5,4,95,1.5,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
3,5,2,95,1.5,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
3,5,2,95,1.0,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
1,7,2,95,1.0,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
1,7,2,95,1.5,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
2,5,2,95,0.5,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
3,7,3,95,1.5,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
4,8,2,95,0.5,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
3,8,4,95,1.0,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
2,5,3,95,1.5,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
2,6,4,95,0.5,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
2,6,4,95,1.0,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
2,6,4,95,1.5,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
1,4,4,95,0.5,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
4,8,4,95,1.0,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
4,7,2,95,1.0,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
2,6,2,95,0.5,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
2,8,4,95,0.5,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
1,5,4,95,1.0,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
2,6,2,95,1.0,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
4,8,3,95,0.5,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
4,8,3,95,1.5,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
4,7,4,95,1.5,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
1,7,2,95,0.5,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
4,8,2,95,1.0,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
1,8,3,95,1.5,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
3,7,2,95,1.0,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
4,5,2,95,1.0,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
4,5,2,95,1.5,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
1,8,2,95,0.5,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
2,5,4,95,0.5,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
4,7,2,95,0.5,1.3134299417477902,2.7512544871032856,89540976.76509872,2.2372627920439445,40022556.61852528,-0.26252170702692407,341080277.81457114,0.44459644322845415,0.019721663953601146,-0.015741942039450205,1.3134299417477902,2.0,325.0,310.0,
