timestamp,open,high,low,close,volume
2021-05-13 00:00:00,560.7,569.55,484.7,508.9,66609.89
2021-05-14 00:00:00,508.9,632.95,506.4,595.5,105876.07
2021-05-15 00:00:00,595.5,611.1,508.35,517.7,77069.11
2021-05-16 00:00:00,517.7,562.45,478.95,528.3,84773.9
2021-05-17 00:00:00,528.3,594.65,470.8,572.95,110434.23
2021-05-18 00:00:00,572.95,666.85,564.0,628.1,128510.89
2021-05-19 00:00:00,628.1,648.45,308.6,411.2,227405.02
2021-05-20 00:00:00,411.2,509.45,351.55,467.35,177811.19
2021-05-21 00:00:00,467.35,494.85,308.15,372.6,175952.76
2021-05-22 00:00:00,372.6,381.8,309.45,334.15,166294.71
2021-05-23 00:00:00,334.15,350.4,207.65,292.75,158827.51
2021-05-24 00:00:00,292.75,397.35,287.3,387.4,157097.32
2021-05-25 00:00:00,387.4,404.35,321.4,370.45,142532.53
2021-05-26 00:00:00,370.45,418.5,357.5,415.1,107478.0
2021-05-27 00:00:00,415.1,415.15,364.7,371.5,100890.45
2021-05-28 00:00:00,371.5,376.5,304.05,319.9,121177.36
2021-05-29 00:00:00,319.9,335.4,280.25,297.5,107253.0
2021-05-30 00:00:00,297.5,339.05,281.4,324.15,112033.49
2021-05-31 00:00:00,324.15,385.35,304.4,381.9,123881.5
2021-06-01 00:00:00,381.9,393.55,360.6,372.65,127000.09
2021-06-02 00:00:00,372.65,401.95,361.55,383.95,81042.83
2021-06-03 00:00:00,383.95,409.05,376.5,398.5,87282.1
2021-06-04 00:00:00,398.5,398.75,346.35,372.95,96359.75
2021-06-05 00:00:00,372.95,391.5,347.45,356.25,73961.37
2021-06-06 00:00:00,356.25,368.15,354.5,365.8,77803.71
2021-06-07 00:00:00,365.8,387.0,331.6,334.7,81349.27
2021-06-08 00:00:00,334.7,339.05,296.55,329.3,108227.43
2021-06-09 00:00:00,329.3,342.5,305.8,338.7,104302.43
2021-06-10 00:00:00,338.7,339.85,303.85,310.2,106210.72
2021-06-11 00:00:00,310.2,315.15,280.2,285.25,94155.72
2021-06-12 00:00:00,285.25,288.8,265.15,278.35,102039.76
2021-06-13 00:00:00,278.35,318.7,266.9,316.15,87988.38
2021-06-14 00:00:00,316.15,336.6,308.7,318.1,73822.86
2021-06-15 00:00:00,318.1,327.35,306.5,311.95,83150.9
2021-06-16 00:00:00,311.95,314.0,287.15,290.55,69293.53
2021-06-17 00:00:00,290.55,305.4,285.15,293.15,47001.87
2021-06-18 00:00:00,293.15,294.0,252.8,264.9,72727.16
2021-06-19 00:00:00,264.9,270.2,254.25,254.4,70876.79
2021-06-20 00:00:00,254.4,277.7,240.95,273.0,58550.22
2021-06-21 00:00:00,273.0,275.85,206.0,212.4,72340.32
2021-06-22 00:00:00,212.4,223.75,169.45,205.6,95128.86
2021-06-23 00:00:00,205.6,229.1,197.05,207.45,56394.2
2021-06-24 00:00:00,207.45,217.9,192.8,211.25,51393.39
2021-06-25 00:00:00,211.25,214.7,185.0,186.9,61495.75
2021-06-26 00:00:00,186.9,193.15,176.3,187.3,59828.47
2021-06-27 00:00:00,187.3,203.0,182.85,202.9,69476.07
2021-06-28 00:00:00,202.9,232.9,200.5,226.95,76693.4
2021-06-29 00:00:00,226.95,253.1,226.2,238.25,116545.54
2021-06-30 00:00:00,238.25,252.6,218.75,250.85,108827.87
2021-07-01 00:00:00,250.85,251.95,227.25,230.8,76951.2
2021-07-02 00:00:00,230.8,234.95,215.1,233.95,55974.23
2021-07-03 00:00:00,233.95,267.15,227.8,259.25,60967.72
2021-07-04 00:00:00,259.25,289.35,247.7,277.0,69512.86
2021-07-05 00:00:00,277.0,319.1,260.8,307.75,137595.01
2021-07-06 00:00:00,307.75,348.45,307.65,316.4,166865.68
2021-07-07 00:00:00,316.4,331.1,310.55,315.0,89594.32
2021-07-08 00:00:00,315.0,315.65,275.9,290.85,119922.89
2021-07-09 00:00:00,290.85,314.3,275.9,302.9,98276.87
2021-07-10 00:00:00,302.9,311.5,287.1,294.6,51523.04
2021-07-11 00:00:00,294.6,310.8,286.2,304.85,40387.42
2021-07-12 00:00:00,304.85,321.95,291.0,296.6,65779.85
2021-07-13 00:00:00,296.6,297.25,267.7,271.45,67725.62
2021-07-14 00:00:00,271.45,286.1,251.05,279.35,89331.21
2021-07-15 00:00:00,279.35,288.35,265.6,272.2,75799.71
2021-07-16 00:00:00,272.2,279.55,252.6,252.95,48125.74
2021-07-17 00:00:00,252.95,258.4,245.95,252.5,47672.7
2021-07-18 00:00:00,252.5,267.55,250.3,254.0,33772.99
2021-07-19 00:00:00,254.0,255.65,232.65,237.45,42840.05
2021-07-20 00:00:00,237.45,242.35,212.6,222.85,48299.42
2021-07-21 00:00:00,222.85,263.2,216.7,259.3,55744.05
2021-07-22 00:00:00,259.3,279.75,256.65,278.35,59103.0
2021-07-23 00:00:00,278.35,292.35,268.4,289.9,49115.08
2021-07-24 00:00:00,289.9,299.0,280.7,287.55,35243.85
2021-07-25 00:00:00,287.55,292.7,272.15,287.9,26131.86
2021-07-26 00:00:00,287.9,335.45,285.8,302.75,86032.91
2021-07-27 00:00:00,302.75,312.65,284.2,300.65,57218.66
2021-07-28 00:00:00,300.65,309.3,292.1,298.1,46678.23
2021-07-29 00:00:00,298.1,316.0,292.65,311.8,35396.57
2021-07-30 00:00:00,311.8,323.45,300.05,320.9,38742.46
2021-07-31 00:00:00,320.9,333.0,313.3,331.15,29179.58
2021-08-01 00:00:00,331.15,339.55,313.6,316.9,35208.84
2021-08-02 00:00:00,316.9,328.7,309.3,320.5,31143.91
2021-08-03 00:00:00,320.5,323.9,302.3,308.15,31440.12
2021-08-04 00:00:00,308.15,342.85,300.4,339.15,41647.96
2021-08-05 00:00:00,339.15,383.65,337.2,373.0,100557.11
2021-08-06 00:00:00,373.0,379.4,357.9,369.65,37929.76
2021-08-07 00:00:00,369.65,398.95,365.45,385.2,36176.63
2021-08-08 00:00:00,385.2,389.1,351.0,361.15,30829.06
2021-08-09 00:00:00,361.15,384.75,347.6,374.6,28149.52
2021-08-10 00:00:00,374.6,400.65,368.6,384.35,29795.54
2021-08-11 00:00:00,384.35,420.15,383.4,403.15,33035.47
2021-08-12 00:00:00,403.15,418.7,376.0,392.85,30526.56
2021-08-13 00:00:00,392.85,428.1,388.25,427.5,42292.96
2021-08-14 00:00:00,427.5,428.75,404.7,414.75,32800.94
2021-08-15 00:00:00,414.75,416.7,391.7,411.15,38733.23
2021-08-16 00:00:00,411.15,447.85,409.1,412.0,68186.58
2021-08-17 00:00:00,412.0,448.6,380.55,381.75,70801.09
2021-08-18 00:00:00,381.75,397.65,359.9,380.05,53421.74
2021-08-19 00:00:00,380.05,405.65,370.65,405.55,40813.29
2021-08-20 00:00:00,405.55,421.35,403.65,409.75,40317.03
2021-08-21 00:00:00,409.75,416.2,393.25,400.15,43983.57
2021-08-22 00:00:00,400.15,409.8,385.1,401.4,29252.47
2021-08-23 00:00:00,401.4,416.25,399.75,408.5,41277.99
2021-08-24 00:00:00,408.5,414.65,369.2,378.05,31160.11
2021-08-25 00:00:00,378.05,386.4,363.85,384.2,24224.65
2021-08-26 00:00:00,384.2,389.5,338.8,350.85,31466.19
2021-08-27 00:00:00,350.85,375.45,344.15,372.95,26084.53
2021-08-28 00:00:00,372.95,376.35,362.35,367.5,15870.4
2021-08-29 00:00:00,367.5,377.7,355.65,364.15,17887.66
2021-08-30 00:00:00,364.15,376.85,346.55,357.6,29067.96
2021-08-31 00:00:00,357.6,397.75,350.9,391.95,41838.99
2021-09-01 00:00:00,391.95,414.3,382.4,413.35,63233.32
2021-09-02 00:00:00,413.35,415.95,399.6,399.9,34929.85
2021-09-03 00:00:00,399.9,408.25,388.35,394.9,33721.22
2021-09-04 00:00:00,394.9,407.5,391.3,398.45,28398.08
2021-09-05 00:00:00,398.45,425.95,395.15,417.5,47576.22
