timestamp,open,high,low,close,volume
2021-10-12 00:00:00,0.29585,0.325,0.2865,0.3156,10929208.0
2021-10-13 00:00:00,0.3156,0.33245,0.3012,0.3274,19988206.0
2021-10-14 00:00:00,0.3274,0.3365,0.32275,0.33175,15172994.0
2021-10-15 00:00:00,0.33175,0.3359,0.30815,0.3208,16423151.0
2021-10-16 00:00:00,0.3208,0.33305,0.3204,0.3285,14631900.0
2021-10-17 00:00:00,0.3285,0.33215,0.29935,0.312,11860779.0
2021-10-18 00:00:00,0.312,0.32555,0.31005,0.3213,14317534.0
2021-10-19 00:00:00,0.3213,0.3253,0.31235,0.31625,9880704.0
2021-10-20 00:00:00,0.31625,0.33275,0.308,0.32905,12657301.0
2021-10-21 00:00:00,0.32905,0.3355,0.31165,0.31475,18878732.0
2021-10-22 00:00:00,0.31475,0.33515,0.31445,0.3247,14022188.0
2021-10-23 00:00:00,0.3247,0.33045,0.318,0.3284,7682538.0
2021-10-24 00:00:00,0.3284,0.32915,0.31,0.3174,6369066.0
2021-10-25 00:00:00,0.3174,0.3431,0.3155,0.33735,11170447.0
2021-10-26 00:00:00,0.33735,0.3669,0.333,0.34065,22365968.0
2021-10-27 00:00:00,0.34065,0.3609,0.26975,0.2992,30669816.0
2021-10-28 00:00:00,0.2992,0.33275,0.29535,0.3233,18886994.0
2021-10-29 00:00:00,0.3233,0.3622,0.3182,0.35575,33618360.0
2021-10-30 00:00:00,0.35575,0.6597,0.3385,0.52605,142425919.0
2021-10-31 00:00:00,0.52605,0.6007,0.3918,0.4175,425408485.0
2021-11-01 00:00:00,0.4175,0.49695,0.40755,0.45185,272347228.0
2021-11-02 00:00:00,0.45185,0.525,0.44525,0.49715,223198544.0
2021-11-03 00:00:00,0.49715,0.5082,0.43405,0.45405,131282644.0
2021-11-04 00:00:00,0.45405,0.49,0.42045,0.4385,103914178.0
2021-11-05 00:00:00,0.4385,0.4832,0.4385,0.4608,93770342.0
2021-11-06 00:00:00,0.4608,0.54,0.4403,0.5068,129717016.0
2021-11-07 00:00:00,0.5068,0.52895,0.4743,0.48925,77481567.0
2021-11-08 00:00:00,0.48925,0.492,0.462,0.4805,47234566.0
2021-11-09 00:00:00,0.4805,0.49155,0.46265,0.4711,38053301.0
2021-11-10 00:00:00,0.4711,0.5516,0.42855,0.47835,196800193.0
