timestamp,open,high,low,close,volume
2022-06-01 00:00:00,1.5715,1.6965,1.033,1.235,28228019.4
2022-06-02 00:00:00,1.235,1.618,1.05,1.542,97676805.6
2022-06-03 00:00:00,1.542,1.65,1.2855,1.36,130488670.2
2022-06-04 00:00:00,1.36,1.48,1.2905,1.391,86219976.9
2022-06-05 00:00:00,1.391,1.4335,1.146,1.1645,83269738.0
2022-06-06 00:00:00,1.1645,1.367,1.1395,1.32,77926257.7
2022-06-07 00:00:00,1.32,1.323,1.0455,1.1075,71247957.3
2022-06-08 00:00:00,1.1075,1.1185,0.6965,0.729,70240557.9
2022-06-09 00:00:00,0.729,0.9105,0.7205,0.8225,83835916.9
2022-06-10 00:00:00,0.8225,0.97,0.7945,0.8805,98486836.7
2022-06-11 00:00:00,0.8805,0.927,0.726,0.7615,70346067.0
2022-06-12 00:00:00,0.7615,0.7755,0.622,0.644,80812789.2
2022-06-13 00:00:00,0.644,0.668,0.4965,0.5445,90619073.6
2022-06-14 00:00:00,0.5445,0.6255,0.511,0.564,49857677.1
2022-06-15 00:00:00,0.564,0.603,0.469,0.5925,49282123.1
2022-06-16 00:00:00,0.5925,0.629,0.4795,0.4895,33046275.4
2022-06-17 00:00:00,0.4895,0.5285,0.4845,0.518,31365586.5
2022-06-18 00:00:00,0.518,0.5295,0.395,0.4495,50987704.8
2022-06-19 00:00:00,0.4495,0.5275,0.435,0.5075,35346756.7
2022-06-20 00:00:00,0.5075,0.5455,0.469,0.5015,26233304.8
2022-06-21 00:00:00,0.5015,0.5745,0.4905,0.513,24747624.9
2022-06-22 00:00:00,0.513,0.5145,0.4575,0.4615,18869260.4
2022-06-23 00:00:00,0.4615,0.532,0.46,0.5225,20866302.2
2022-06-24 00:00:00,0.5225,0.644,0.511,0.5895,56920967.5
2022-06-25 00:00:00,0.5895,0.657,0.55,0.5805,58935176.2
2022-06-26 00:00:00,0.5805,0.6365,0.524,0.539,46243673.4
2022-06-27 00:00:00,0.539,0.5825,0.514,0.536,25176864.7
2022-06-28 00:00:00,0.536,0.5665,0.506,0.5285,41835339.7
2022-06-29 00:00:00,0.5285,0.614,0.5195,0.581,70740296.8
2022-06-30 00:00:00,0.581,0.609,0.5045,0.546,52253286.5
2022-07-01 00:00:00,0.546,0.5725,0.517,0.5295,29929937.1
