bb_window,bb_std,atr_window,atr_multiplier,objective_value,total_return,annualized_return,volatility,sharpe_ratio,max_drawdown,calmar_ratio,win_rate,avg_win,avg_loss,profit_factor,total_trades,winning_trades,losing_trades
144,2.5,9,1.0,1.0338550387876733,1.0417216762459756,1.195514830285445,0.9268037265178478,1.2899331283196158,-0.8055304308268554,1.4841336646441539,0.3750356714799384,0.007310242718466062,-0.007002654316832193,1.0338550387876733,378,6571,6635
124,3.0,10,0.5,1.0338195499932756,1.2046644141412424,1.1590965187626279,0.8662753773464842,1.3380231610796713,-0.7601398137347574,1.5248464793176617,0.37275269676388334,0.007205877223437179,-0.007044575818084973,1.0338195499932756,204,6531,6462
124,3.0,9,0.5,1.0338195499932756,1.2046644141412424,1.1590965187626279,0.8662753773464842,1.3380231610796713,-0.7601398137347574,1.5248464793176617,0.37275269676388334,0.007205877223437179,-0.007044575818084973,1.0338195499932756,204,6531,6462
124,3.0,8,0.5,1.0338195499932756,1.2046644141412424,1.1590965187626279,0.8662753773464842,1.3380231610796713,-0.7601398137347574,1.5248464793176617,0.37275269676388334,0.007205877223437179,-0.007044575818084973,1.0338195499932756,204,6531,6462
124,3.0,11,0.5,1.0338195499932756,1.2046644141412424,1.1590965187626279,0.8662753773464842,1.3380231610796713,-0.7601398137347574,1.5248464793176617,0.37275269676388334,0.007205877223437179,-0.007044575818084973,1.0338195499932756,204,6531,6462
145,2.5,11,1.0,1.033764231476922,1.0334098208931066,1.1915149576845714,0.9270402487574911,1.285289348851417,-0.8042942933871194,1.481441516471231,0.37497859711203696,0.007313376990649062,-0.007003094900148663,1.033764231476922,378,6570,6637
145,2.5,10,1.0,1.033764231476922,1.0334098208931066,1.1915149576845714,0.9270402487574911,1.285289348851417,-0.8042942933871194,1.481441516471231,0.37497859711203696,0.007313376990649062,-0.007003094900148663,1.033764231476922,378,6570,6637
139,2.5,12,1.0,1.033752423628242,1.0653654844131974,1.2342003220160174,0.9393897934211992,1.3138319477808424,-0.8225999618225073,1.5003651583955717,0.38388219850465155,0.007321877653313403,-0.007031589198416093,1.033752423628242,358,6726,6775
121,3.0,12,0.5,1.0337128680995489,1.1949946866644257,1.154505190707654,0.8663547715825389,1.3326009489146822,-0.7619137116980881,1.5152702635244504,0.37292391986758744,0.007204632796431589,-0.0070462314150952984,1.0337128680995489,202,6534,6463
122,3.0,12,0.5,1.0337128680995489,1.1949946866644257,1.154505190707654,0.8663547715825389,1.3326009489146822,-0.7619137116980881,1.5152702635244504,0.37292391986758744,0.007204632796431589,-0.0070462314150952984,1.0337128680995489,202,6534,6463
123,3.0,10,0.5,1.0336458206744636,1.1878247249877854,1.1508537701794688,0.8662852254672736,1.328492898581641,-0.7619719161404976,1.5103624501132749,0.37275269676388334,0.007205877223437179,-0.007043579830430366,1.0336458206744636,206,6531,6464
123,3.0,9,0.5,1.0336458206744636,1.1878247249877854,1.1508537701794688,0.8662852254672736,1.328492898581641,-0.7619719161404976,1.5103624501132749,0.37275269676388334,0.007205877223437179,-0.007043579830430366,1.0336458206744636,206,6531,6464
123,3.0,11,0.5,1.0336458206744636,1.1878247249877854,1.1508537701794688,0.8662852254672736,1.328492898581641,-0.7619719161404976,1.5103624501132749,0.37275269676388334,0.007205877223437179,-0.007043579830430366,1.0336458206744636,206,6531,6464
123,3.0,8,0.5,1.0336458206744636,1.1878247249877854,1.1508537701794688,0.8662852254672736,1.328492898581641,-0.7619719161404976,1.5103624501132749,0.37275269676388334,0.007205877223437179,-0.007043579830430366,1.0336458206744636,206,6531,6464
144,2.5,8,1.0,1.033642683005084,1.0222650621539855,1.18515160270386,0.926864154867383,1.2786680728563,-0.8073836311940066,1.46789154116388,0.3750356714799384,0.007310623178061253,-0.007003401972870457,1.033642683005084,378,6571,6636
135,2.5,10,1.0,1.03362442704373,1.0585465522243784,1.2286277243615165,0.938549836782579,1.3090703084807376,-0.8241653354432219,1.4907539440502937,0.38411049597625707,0.007321654330312602,-0.007020883179646775,1.03362442704373,378,6730,6790
135,2.5,11,1.0,1.03362442704373,1.0585465522243784,1.2286277243615165,0.938549836782579,1.3090703084807376,-0.8241653354432219,1.4907539440502937,0.38411049597625707,0.007321654330312602,-0.007020883179646775,1.03362442704373,378,6730,6790
126,3.0,11,0.5,1.0335914892903013,1.1443065119906213,1.1072539140418276,0.8540608716141148,1.2964578414056083,-0.7440958069429282,1.4880528874244194,0.36384909537126875,0.007196043125811004,-0.007027209489026759,1.0335914892903013,214,6375,6316
126,3.0,10,0.5,1.0335914892903013,1.1443065119906213,1.1072539140418276,0.8540608716141148,1.2964578414056083,-0.7440958069429282,1.4880528874244194,0.36384909537126875,0.007196043125811004,-0.007027209489026759,1.0335914892903013,214,6375,6316
126,3.0,9,0.5,1.0335914892903013,1.1443065119906213,1.1072539140418276,0.8540608716141148,1.2964578414056083,-0.7440958069429282,1.4880528874244194,0.36384909537126875,0.007196043125811004,-0.007027209489026759,1.0335914892903013,214,6375,6316
138,2.5,12,1.0,1.0335566743694875,1.0472969849434044,1.224818461107652,0.9395854260185443,1.3035732858243356,-0.8241519159536005,1.4861561775178946,0.38399634724045434,0.007322471661452856,-0.007033506625513526,1.0335566743694875,362,6728,6777
146,2.5,9,1.0,1.0335536886954397,1.0137843906967055,1.180128394309456,0.9266492120332487,1.2735438383636293,-0.7999776380115023,1.4752017284419239,0.3749215227441356,0.007310026821673651,-0.007000247149219781,1.0335536886954397,380,6569,6637
143,2.5,9,1.0,1.033532809123661,1.0122979313677627,1.179668825087794,0.9268188393914686,1.2728148964498196,-0.8061216498868427,1.463388094406579,0.37497859711203696,0.007311339093243223,-0.006999547241677125,1.033532809123661,382,6570,6640
142,2.5,11,1.0,1.0334757106664303,1.0078286621877561,1.1779063676540606,0.9271492619667993,1.270460341148652,-0.8135231026088271,1.447907704005848,0.3750356714799384,0.0073146885526705376,-0.00699998982407844,1.0334757106664303,384,6571,6644
142,2.5,10,1.0,1.0334757106664303,1.0078286621877561,1.1779063676540606,0.9271492619667993,1.270460341148652,-0.8135231026088271,1.447907704005848,0.3750356714799384,0.0073146885526705376,-0.00699998982407844,1.0334757106664303,384,6571,6644
152,2.5,8,1.0,1.033442681606182,1.0041510034545116,1.1754695669675952,0.9269271885864411,1.2681358163203518,-0.8001547885716636,1.469052717994598,0.3749215227441356,0.007313373689751198,-0.0070084283137396945,1.033442681606182,372,6569,6633
152,2.5,9,1.0,1.033442681606182,1.0041510034545116,1.1754695669675952,0.9269271885864411,1.2681358163203518,-0.8001547885716636,1.469052717994598,0.3749215227441356,0.007313373689751198,-0.0070084283137396945,1.033442681606182,372,6569,6633
152,2.5,11,1.0,1.033421174355484,1.002165719425017,1.1747557920459442,0.9271105135460449,1.2671151657559108,-0.8065466215028161,1.4565255878910683,0.3749215227441356,0.007314837913985792,-0.007008920696484836,1.033421174355484,374,6569,6634
152,2.5,10,1.0,1.033421174355484,1.002165719425017,1.1747557920459442,0.9271105135460449,1.2671151657559108,-0.8065466215028161,1.4565255878910683,0.3749215227441356,0.007314837913985792,-0.007008920696484836,1.033421174355484,374,6569,6634
151,2.5,9,1.0,1.03335436430015,0.9962418097440666,1.17116146618832,0.9269217275874126,1.2634955372516872,-0.8018315617856975,1.4606078408539025,0.37497859711203696,0.007312298066240976,-0.007008006731024674,1.03335436430015,374,6570,6634
151,2.5,8,1.0,1.03335436430015,0.9962418097440666,1.17116146618832,0.9269217275874126,1.2634955372516872,-0.8018315617856975,1.4606078408539025,0.37497859711203696,0.007312298066240976,-0.007008006731024674,1.03335436430015,374,6570,6634
120,3.0,12,0.5,1.0333435671363431,1.1584879233866179,1.1360578560438435,0.8661091539230527,1.3116797702668939,-0.7674933911424101,1.4802184216242267,0.3728097711317847,0.007202448106504641,-0.007043365503815449,1.0333435671363431,206,6532,6464
146,2.5,8,1.0,1.0333414014869282,0.9945940053419717,1.1698377852541215,0.9267096463584228,1.2623563268722728,-0.8018837537922474,1.4588620603943596,0.3749215227441356,0.007310407397103701,-0.007000994942627063,1.0333414014869282,380,6569,6638
121,3.0,10,0.5,1.0333381232233907,1.1582174875430251,1.1363251756455335,0.8663247076772423,1.3116619733635513,-0.7619137116980887,1.491409274041004,0.37275269676388334,0.007205877223437179,-0.007043497899544863,1.0333381232233907,208,6531,6466
121,3.0,8,0.5,1.0333381232233907,1.1582174875430251,1.1363251756455335,0.8663247076772423,1.3116619733635513,-0.7619137116980887,1.491409274041004,0.37275269676388334,0.007205877223437179,-0.007043497899544863,1.0333381232233907,208,6531,6466
122,3.0,11,0.5,1.0333381232233907,1.1582174875430251,1.1363251756455335,0.8663247076772423,1.3116619733635513,-0.7619137116980887,1.491409274041004,0.37275269676388334,0.007205877223437179,-0.007043497899544863,1.0333381232233907,208,6531,6466
122,3.0,10,0.5,1.0333381232233907,1.1582174875430251,1.1363251756455335,0.8663247076772423,1.3116619733635513,-0.7619137116980887,1.491409274041004,0.37275269676388334,0.007205877223437179,-0.007043497899544863,1.0333381232233907,208,6531,6466
121,3.0,11,0.5,1.0333381232233907,1.1582174875430251,1.1363251756455335,0.8663247076772423,1.3116619733635513,-0.7619137116980887,1.491409274041004,0.37275269676388334,0.007205877223437179,-0.007043497899544863,1.0333381232233907,208,6531,6466
122,3.0,9,0.5,1.0333381232233907,1.1582174875430251,1.1363251756455335,0.8663247076772423,1.3116619733635513,-0.7619137116980887,1.491409274041004,0.37275269676388334,0.007205877223437179,-0.007043497899544863,1.0333381232233907,208,6531,6466
122,3.0,8,0.5,1.0333381232233907,1.1582174875430251,1.1363251756455335,0.8663247076772423,1.3116619733635513,-0.7619137116980887,1.491409274041004,0.37275269676388334,0.007205877223437179,-0.007043497899544863,1.0333381232233907,208,6531,6466
121,3.0,9,0.5,1.0333381232233907,1.1582174875430251,1.1363251756455335,0.8663247076772423,1.3116619733635513,-0.7619137116980887,1.491409274041004,0.37275269676388334,0.007205877223437179,-0.007043497899544863,1.0333381232233907,208,6531,6466
136,2.5,9,1.0,1.0333345748243281,1.029757607485533,1.2121442881122713,0.9381398036417083,1.292072123373213,-0.8200764629203555,1.478086913744277,0.3839392728725529,0.0073181105379006356,-0.007020460118476484,1.0333345748243281,374,6727,6786
151,2.5,10,1.0,1.033332878511865,0.994264360451526,1.17044910460001,0.9271050535467551,1.2624773213373308,-0.8081697649392303,1.4482713352782024,0.37497859711203696,0.007313762067610389,-0.007008499103099124,1.033332878511865,376,6570,6635
151,2.5,11,1.0,1.033332878511865,0.994264360451526,1.17044910460001,0.9271050535467551,1.2624773213373308,-0.8081697649392303,1.4482713352782024,0.37497859711203696,0.007313762067610389,-0.007008499103099124,1.033332878511865,376,6570,6635
143,2.5,8,1.0,1.0333206019645556,0.9931217112471515,1.1693803850329059,0.9268792625337318,1.261631835236306,-0.807969216224034,1.4473080923774448,0.37497859711203696,0.007311719610747029,-0.007000294802668705,1.0333206019645556,382,6570,6641
141,2.5,10,1.5,1.0332366066594345,0.7347554841081858,0.9193954231803536,0.8686853997165138,1.0583755908415042,-0.8700265264870468,1.0567441281275023,0.29935505964271447,0.007729706169678417,-0.007164171150416365,1.0332366066594345,598,5245,5477
140,2.5,10,1.0,1.0331915478169675,0.9825014107776158,1.1642345736372746,0.9272064765956063,1.2556368004588974,-0.80936018144035,1.4384628751631745,0.3753210433194452,0.007310049337548374,-0.007000691355602602,1.0331915478169675,396,6576,6646
140,2.5,11,1.0,1.0331915478169675,0.9825014107776158,1.1642345736372746,0.9272064765956063,1.2556368004588974,-0.80936018144035,1.4384628751631745,0.3753210433194452,0.007310049337548374,-0.007000691355602602,1.0331915478169675,396,6576,6646
159,2.5,9,1.0,1.0331734591401491,0.9667207469837766,1.153408459837936,0.926102963552927,1.24544300712846,-0.8023716640625805,1.4374989939175824,0.3698989783688146,0.0073729114401154625,-0.007038438666145758,1.0331734591401491,390,6481,6571
159,2.5,8,1.0,1.0331734591401491,0.9667207469837766,1.153408459837936,0.926102963552927,1.24544300712846,-0.8023716640625805,1.4374989939175824,0.3698989783688146,0.0073729114401154625,-0.007038438666145758,1.0331734591401491,390,6481,6571
145,2.5,9,1.0,1.0331728351498208,0.97915649387541,1.1615417417818166,0.9267659516141872,1.2533280271666332,-0.8034171093595216,1.445751812166148,0.3749215227441356,0.007310026821673651,-0.0070007180136049665,1.0331728351498208,382,6569,6639
159,2.5,11,1.0,1.0331519013496162,0.9647725408442336,1.152701922377624,0.9262864512258281,1.2444335344127753,-0.8086925926289728,1.42538949025156,0.3698989783688146,0.0073743955458085726,-0.0070389311276154555,1.0331519013496162,392,6481,6572
159,2.5,10,1.0,1.0331519013496162,0.9647725408442336,1.152701922377624,0.9262864512258281,1.2444335344127753,-0.8086925926289728,1.42538949025156,0.3698989783688146,0.0073743955458085726,-0.0070389311276154555,1.0331519013496162,392,6481,6572
137,2.5,12,1.0,1.033140293686119,1.0083193042936633,1.2036150597816184,0.9396218762246237,1.2809568298023377,-0.827499818340619,1.4545200290136877,0.3840534216083557,0.00732164084512492,-0.007031400964751089,1.033140293686119,368,6729,6782
136,2.5,8,1.0,1.033127600278688,1.010415005147217,1.2017025754514346,0.9381995061928697,1.2808603793961018,-0.8217910466796184,1.4622969918044477,0.3839392728725529,0.007318482174588609,-0.007021188516836331,1.033127600278688,374,6727,6787
135,2.5,9,1.0,1.0330478666157836,1.0036271734462754,1.1981495090622682,0.9382789311935092,1.2769651638007031,-0.8233768092848947,1.4551654789778021,0.3840534216083557,0.007318385050678213,-0.007018554258847999,1.0330478666157836,382,6729,6792
120,3.0,9,0.5,1.0329687558774208,1.1223223961341726,1.1180334845400055,0.8660790718849686,1.2909138678373482,-0.7674933911424114,1.4567336962678157,0.3726385480280806,0.007203691910870354,-0.007040633740429758,1.0329687558774208,212,6529,6467
120,3.0,8,0.5,1.0329687558774208,1.1223223961341726,1.1180334845400055,0.8660790718849686,1.2909138678373482,-0.7674933911424114,1.4567336962678157,0.3726385480280806,0.007203691910870354,-0.007040633740429758,1.0329687558774208,212,6529,6467
